"","id","observed_on","user_id","colour_morph","head_capsule","growing_zone","date","year","elevation","elev_units","coords.x1","coords.x2","optional","sqrt_elev"
"2665",32184654,"2019-09-05",1767995,"Black","Yes",6,2019-09-05,2019,320.93,"meters",-80.5973434448,40.1631546021,TRUE,17.9145192511549
"2666",32184880,"2019-09-05",762185,"Black","Yes",7,2019-09-05,2019,61.99,"meters",-75.3534783333,39.9055966667,TRUE,7.87337284776988
"2667",32189721,"2019-09-05",917551,"Black","Yes",5,2019-09-05,2019,370.67,"meters",-95.9585366247,41.2299910501,TRUE,19.252792005317
"2668",32190079,"2019-09-04",1139148,"Black","Yes",6,2019-09-04,2019,238.42,"meters",-85.18035,41.080875,TRUE,15.4408548986123
"2669",32196502,"2019-09-05",36597,"Black","Yes",5,2019-09-05,2019,277.2,"meters",-74.0946006394,42.7157621029,TRUE,16.6493243106139
"2670",32211928,"2019-09-05",8669,"Black","Yes",6,2019-09-05,2019,273.73,"meters",-81.54277,41.1286805,TRUE,16.5447876988494
"2671",32213979,"2019-09-05",2027084,"Black","Yes",6,2019-09-05,2019,181.3,"meters",-82.3212691931,41.3856168343,TRUE,13.4647688431699
"2672",32216289,"2019-09-06",619617,"Black","Yes",6,2019-09-06,2019,152.05,"meters",-76.68751804,39.88780856,TRUE,12.3308556069723
"2673",32219844,"2019-09-06",1683703,"Black","Yes",5,2019-09-06,2019,329.05,"meters",-95.9247091,41.22872223,TRUE,18.1397353894703
"2674",32220165,"2019-09-05",2184678,"Black","Yes",7,2019-09-05,2019,145.72,"meters",-86.7440147719,36.175876141,TRUE,12.0714539306581
"2675",32222565,"2019-08-18",463572,"Black","Yes",6,2019-08-18,2019,163.01,"meters",-90.578025,38.80397,TRUE,12.7675369590223
"2676",32223537,"2019-09-05",1136170,"Black","Yes",7,2019-09-05,2019,67.65,"meters",-77.5395584106,39.2727127075,TRUE,8.22496200599127
"2677",32227462,"2019-09-06",470771,"Black","Yes",6,2019-09-06,2019,279.96,"meters",-75.2652479802,41.0375682637,TRUE,16.7320052593824
"2678",32228647,"2019-09-06",2222254,"Black","Yes",6,2019-09-06,2019,57.11,"meters",-75.4526521639,40.1960614371,TRUE,7.55711585196363
"2679",32228749,"2019-09-05",330811,"Black","Yes",7,2019-09-05,2019,16.54,"meters",-74.1631698608,40.1289978027,TRUE,4.06693988153255
"2680",32230549,"2019-09-06",2079021,"Black","Yes",6,2019-09-06,2019,175.85,"meters",-82.3994762213,42.3756361528,TRUE,13.2608446186508
"2681",32232222,"2019-09-06",2106992,"Black","Yes",6,2019-09-06,2019,241.35,"meters",-82.9089092,39.9729091,TRUE,15.5354433473912
"2682",32234771,"2019-09-06",210221,"Black","Yes",7,2019-09-06,2019,2.09,"meters",-73.9961547852,40.7010765076,TRUE,1.4456832294801
"2683",32235455,"2019-09-06",2079021,"Black","Yes",6,2019-09-06,2019,175.85,"meters",-82.3994684154,42.3756297631,TRUE,13.2608446186508
"2684",32244951,"2019-08-25",462113,"Black","Yes",6,2019-08-25,2019,1030.47,"meters",-78.3411216667,38.6256283333,TRUE,32.1009345658347
"2687",32260487,"2019-09-01",2088004,"Black","Yes",7,2019-09-01,2019,278.39,"meters",-97.2386398315,35.9545211792,TRUE,16.6850232244369
"2688",32260522,"2019-09-01",2088004,"Black","Yes",7,2019-09-01,2019,277.31,"meters",-97.2385864258,35.9545593262,TRUE,16.6526274203202
"2689",32261373,"2019-09-07",2224447,"Black","Yes",7,2019-09-07,2019,9.49,"meters",-74.0002573039,40.6544944487,TRUE,3.08058436014987
"2690",32264327,"2019-09-07",660067,"Black","Yes",7,2019-09-07,2019,202.56,"meters",-85.1993712459,35.0056714032,TRUE,14.2323574997258
"2692",32269526,"2019-09-07",2224729,"Black","Yes",7,2019-09-07,2019,7,"meters",-73.9994927783,40.6541318494,TRUE,2.64575131106459
"2694",32271091,"2019-09-07",12242,"Red","Yes",7,2019-09-07,2019,127.5,"meters",-77.0483474731,39.0669517517,TRUE,11.2915897906362
"2695",32271445,"2019-09-07",2178166,"Black","Yes",7,2019-09-07,2019,4.8,"meters",-74.0038833333,40.6573033333,TRUE,2.19089023002066
"2696",32274834,"2019-09-07",1911916,"Red","Yes",6,2019-09-07,2019,156.23,"meters",-76.9893186237,42.8644836716,TRUE,12.4991999743984
"2698",32281419,"2019-09-07",1677024,"Black","Yes",7,2019-09-07,2019,6.95,"meters",-73.8249487201,40.6167834581,TRUE,2.63628526529281
"2699",32281859,"2019-09-07",2057816,"Black","Yes",6,2019-09-07,2019,257.54,"meters",-95.217179303,38.9309455228,TRUE,16.0480528413886
"2700",32283907,"2019-08-30",1860933,"Black","Yes",7,2019-08-30,2019,15.04,"meters",-74.1748366667,40.0432611667,TRUE,3.87814388593306
"2702",32287685,"2019-09-07",787190,"Black","Yes",4,2019-09-07,2019,127.74,"meters",-72.25419636,43.78493326,TRUE,11.3022121728447
"2703",32288711,"2019-09-07",1946568,"Black","Yes",6,2019-09-07,2019,251.68,"meters",-81.60027777,39.99917102,TRUE,15.8644256120416
"2705",32294588,"2019-09-07",1093560,"Black","Yes",4,2019-09-07,2019,225.96,"meters",-72.1967616667,44.0458028333,TRUE,15.0319659392908
"2706",32296104,"2019-09-07",1757006,"Red","Yes",7,2019-09-07,2019,283.11,"meters",-98.4576416016,33.6782455444,TRUE,16.8258729342641
"2707",32296777,"2019-09-07",2056925,"Black","Yes",7,2019-09-07,2019,12.76,"meters",-77.0610176725,38.7251722895,TRUE,3.57211421989835
"2708",32299008,"2019-09-07",2148970,"Black","Yes",7,2019-09-07,2019,3.08,"meters",-75.083220536,39.9088972249,TRUE,1.75499287747842
"2709",32300270,"2019-09-07",2145731,"Black","Yes",7,2019-09-07,2019,8.16,"meters",-73.8807329406,40.7398073647,TRUE,2.85657137141714
"2710",32301038,"2019-09-07",1985465,"Black","Yes",7,2019-09-07,2019,6.82,"meters",-76.9638319291,38.9485409702,TRUE,2.61151297144012
"2711",32303061,"2019-09-07",2142875,"Black","Yes",7,2019-09-07,2019,26.93,"meters",-73.9577165154,40.7777272538,TRUE,5.18941229813165
"2712",32306250,"2019-09-07",616772,"Black","Yes",6,2019-09-07,2019,344.45,"meters",-79.2792024257,40.2608697064,TRUE,18.5593642132483
"2713",32308588,"2019-09-07",577059,"Black","Yes",5,2019-09-07,2019,251.96,"meters",-79.7962358011,43.7431496196,TRUE,15.8732479348116
"2714",32310208,"2019-09-07",285290,"Black","Yes",7,2019-09-07,2019,13.93,"meters",-75.7249966667,39.56157,TRUE,3.7322915213043
"2715",32312652,"2019-09-07",2140167,"Black","Yes",5,2019-09-07,2019,223.95,"meters",-89.4727866667,41.8386083333,TRUE,14.9649590711101
"2716",32314988,"2019-08-31",1032688,"Black","Yes",5,2019-08-31,2019,252.83,"meters",-81.3325409181,42.9062537813,TRUE,15.9006289183793
"2717",32316997,"2019-09-07",293111,"Black","Yes",6,2019-09-07,2019,644.46,"meters",-75.3515671,41.0420768,TRUE,25.3862167327075
"2718",32321721,"2019-09-07",2197774,"Black","Yes",5,2019-09-07,2019,212.21,"meters",-87.8851559903,41.7099634159,TRUE,14.567429423203
"2719",32323943,"2019-09-07",2091443,"Black","Yes",4,2019-09-07,2019,300.41,"meters",-69.6884533333,45.9172583333,TRUE,17.3323397151106
"2720",32336427,"2019-09-08",1017755,"Black","Yes",7,2019-09-08,2019,162.15,"meters",-79.15231446,35.8170156,TRUE,12.7338132544812
"2721",32343186,"2019-09-08",1955081,"Black","Yes",7,2019-09-08,2019,0,"meters",-74.0010611117,40.668955,TRUE,0
"2722",32343494,"2019-09-08",759871,"Black","Yes",7,2019-09-08,2019,0,"meters",-74.00107222,40.66890042,TRUE,0
"2723",32344654,"2019-09-08",662452,"Black","Yes",7,2019-09-08,2019,18.06,"meters",-74.5329136,39.47395429,TRUE,4.24970587217516
"2724",32345978,"2019-09-08",12796,"Black","Yes",7,2019-09-08,2019,131.65,"meters",-79.057220459,35.9856262207,TRUE,11.473883387938
"2725",32346042,"2019-09-08",1226159,"Black","Yes",7,2019-09-08,2019,8.51,"meters",-73.92575,40.784375,TRUE,2.91719042916296
"2726",32346493,"2019-09-08",2162162,"Black","Yes",5,2019-09-08,2019,244.84,"meters",-81.2320480347,42.9772415161,TRUE,15.6473639952549
"2727",32347409,"2019-09-08",1129804,"Black","Yes",6,2019-09-08,2019,165.52,"meters",-77.9978146312,39.3576901546,TRUE,12.8654576288603
"2728",32349229,"2019-09-08",2082070,"Black","Yes",6,2019-09-08,2019,187.66,"meters",-75.98,40.2,TRUE,13.6989050657343
"2729",32350243,"2019-09-08",1122232,"Black","Yes",7,2019-09-08,2019,3.44,"meters",-77.0384165459,38.8650544826,TRUE,1.85472369909914
"2730",32352686,"2019-09-08",2225891,"Red","Yes",8,2019-09-08,2019,266.85,"meters",-83.8979156687,33.8148632021,TRUE,16.3355440680744
"2731",32353775,"2018-11-04",1723765,"Black","Yes",8,2018-11-04,2018,47.73,"meters",-93.6766655729,32.4428687935,TRUE,6.90869017976635
"2732",32353826,"2019-09-07",151498,"Black","Yes",5,2019-09-07,2019,192.89,"meters",-88.0876099303,41.481378782,TRUE,13.8884844385556
"2733",32355555,"2019-09-08",2106850,"Black","Yes",6,2019-09-08,2019,59.33,"meters",-74.1545286354,41.8196881375,TRUE,7.70259696466069
"2734",32356810,"2019-09-08",2089170,"Black","Yes",7,2019-09-08,2019,13.56,"meters",-72.7966070083,40.8121912508,TRUE,3.68239052790439
"2735",32358143,"2019-09-08",486973,"Red","Yes",7,2019-09-08,2019,1106.76,"meters",-104.4699522137,32.109770434,TRUE,33.2680026451845
"2736",32358584,"2019-09-08",2089170,"Black","Yes",7,2019-09-08,2019,13.46,"meters",-72.7966003027,40.8118139394,TRUE,3.66878726556883
"2737",32359830,"2019-09-08",728365,"Black","Yes",7,2019-09-08,2019,26.42,"meters",-76.5842526779,39.0003949358,TRUE,5.14003891035856
"2738",32360391,"2019-09-08",2229997,"Black","Yes",7,2019-09-08,2019,2.98,"meters",-73.9922356582,40.6765891228,TRUE,1.72626765016321
"2739",32360439,"2019-09-08",2230080,"Black","Yes",7,2019-09-08,2019,0.22,"meters",-73.9918580267,40.6756218281,TRUE,0.469041575982343
"2740",32360449,"2019-09-08",2229997,"Black","Yes",7,2019-09-08,2019,0.1,"meters",-73.9918231371,40.675674909,TRUE,0.316227766016838
"2741",32360452,"2019-09-08",2229788,"Black","Yes",7,2019-09-08,2019,0.22,"meters",-73.9918864775,40.6756352642,TRUE,0.469041575982343
"2742",32360462,"2019-09-08",2160155,"Black","Yes",7,2019-09-08,2019,0.73,"meters",-73.9920534301,40.6761955096,TRUE,0.854400374531753
"2743",32360499,"2019-09-08",2229232,"Black","Yes",7,2019-09-08,2019,0.22,"meters",-73.9918848671,40.6756370406,TRUE,0.469041575982343
"2744",32360505,"2019-09-08",2229402,"Black","Yes",7,2019-09-08,2019,0.19,"meters",-73.9918105986,40.6755861787,TRUE,0.435889894354067
"2745",32360514,"2019-09-08",2229997,"Black","Yes",7,2019-09-08,2019,0.1,"meters",-73.9918166303,40.6756649846,TRUE,0.316227766016838
"2746",32360559,"2019-09-08",2160155,"Black","Yes",7,2019-09-08,2019,1.66,"meters",-73.9920594131,40.6763421423,TRUE,1.28840987267251
"2747",32360593,"2019-09-08",2229402,"Black","Yes",7,2019-09-08,2019,0,"meters",-73.9918795071,40.6757764016,TRUE,0
"2748",32360624,"2019-09-08",2229788,"Black","Yes",7,2019-09-08,2019,0.22,"meters",-73.991869416,40.6756110801,TRUE,0.469041575982343
"2749",32360651,"2019-09-08",2230080,"Black","Yes",7,2019-09-08,2019,0.19,"meters",-73.9918127645,40.675622096,TRUE,0.435889894354067
"2750",32360725,"2019-09-08",2230080,"Black","Yes",7,2019-09-08,2019,0.22,"meters",-73.991879444,40.6756329122,TRUE,0.469041575982343
"2751",32361586,"2019-09-08",2229402,"Black","Yes",7,2019-09-08,2019,0.1,"meters",-73.991780279,40.6757006176,TRUE,0.316227766016838
"2752",32361865,"2019-09-08",2229788,"Black","Yes",7,2019-09-08,2019,0.11,"meters",-73.9916730159,40.6756348957,TRUE,0.33166247903554
"2753",32362012,"2019-09-08",2160155,"Black","Yes",7,2019-09-08,2019,0.11,"meters",-73.9917289373,40.6756247767,TRUE,0.33166247903554
"2754",32365041,"2019-09-08",2227294,"Black","Yes",7,2019-09-08,2019,0.19,"meters",-73.99133115,40.67550689,TRUE,0.435889894354067
"2755",32371764,"2019-09-08",2230131,"Black","Yes",7,2019-09-08,2019,0,"meters",-73.9934073296,40.6753258361,TRUE,0
"2756",32375082,"2019-09-08",46821,"Black","Yes",6,2019-09-08,2019,271.96,"meters",-79.5552250742,40.5615534505,TRUE,16.4912097797584
"2757",32378304,"2019-09-08",1930600,"Black","Yes",6,2019-09-08,2019,407.88,"meters",-94.1336488,36.16042,TRUE,20.1960392156482
"2758",32378732,"2019-08-25",1341787,"Black","Yes",6,2019-08-25,2019,222.55,"meters",-80.1699066162,40.5301094055,TRUE,14.9181097998372
"2759",32378938,"2019-09-08",18123,"Black","Yes",7,2019-09-08,2019,0.42,"meters",-73.9916166667,40.675445,TRUE,0.648074069840786
"2760",32380752,"2019-09-07",12610,"Black","Yes",5,2019-09-07,2019,126.54,"meters",-73.2281896624,43.6559163465,TRUE,11.2489999555516
"2762",32389196,"2019-09-07",106726,"Black","Yes",7,2019-09-07,2019,16.64,"meters",-76.7080986,38.7278057,TRUE,4.07921561087423
"2763",32392124,"2019-09-08",1866997,"Red","Yes",7,2019-09-08,2019,198.95,"meters",-86.9791055806,35.6643581291,TRUE,14.1049636653201
"2764",32392831,"2019-09-08",552160,"Black","Yes",7,2019-09-08,2019,62.21,"meters",-77.0089007981,38.9826933973,TRUE,7.8873316146844
"2765",32393914,"2019-09-08",170619,"Black","Yes",5,2019-09-08,2019,213.34,"meters",-92.98005,41.3659666667,TRUE,14.6061630827538
"2766",32393959,"2019-09-08",170619,"Black","Yes",5,2019-09-08,2019,214.27,"meters",-92.9796916667,41.3658716667,TRUE,14.6379643393472
"2767",32393981,"2019-09-08",170619,"Black","Yes",5,2019-09-08,2019,214.01,"meters",-92.979775,41.36597,TRUE,14.6290806272985
"2768",32408968,"2019-09-09",1880975,"Black","Yes",6,2019-09-09,2019,8.84,"meters",-69.578701593,43.9352090915,TRUE,2.9732137494637
"2769",32409436,"2019-09-09",965062,"Black","Yes",7,2019-09-09,2019,15.51,"meters",-73.1042805493,41.2632813815,TRUE,3.93827373350304
"2770",32412362,"2019-09-09",1681738,"Black","Yes",7,2019-09-09,2019,89.97,"meters",-77.0325,39.0595805,TRUE,9.48525170989152
"2771",32412382,"2019-09-09",169187,"Black","Yes",6,2019-09-09,2019,351.66,"meters",-82.7939165402,40.3874732336,TRUE,18.7525998197583
"2772",32414421,"2019-09-09",2168537,"Black","Yes",6,2019-09-09,2019,90.55,"meters",-73.85055605,41.19319025,TRUE,9.51577637400123
"2773",32416944,"2019-09-09",2157260,"Black","Yes",7,2019-09-09,2019,16.31,"meters",-75.6291283333,39.2234633333,TRUE,4.03856410126173
"2774",32418655,"2019-09-08",1809129,"Black","Yes",5,2019-09-08,2019,7.5,"meters",-70.039794,43.750327,TRUE,2.73861278752583
"2775",32419276,"2019-09-09",1882982,"Black","Yes",4,2019-09-09,2019,179.54,"meters",-72.0256729126,44.4122428894,TRUE,13.3992537105616
"2776",32429423,"2019-09-09",867349,"Black","Yes",7,2019-09-09,2019,16,"meters",-74.0063711,40.65192042,TRUE,4
"2777",32430647,"2019-09-09",2230067,"Black","Yes",6,2019-09-09,2019,236.71,"meters",-83.71716908,42.28253744,TRUE,15.3853826731739
"2778",32432360,"2019-09-09",1953067,"Black","Yes",6,2019-09-09,2019,233.36,"meters",-74.52063551,41.44294846,TRUE,15.2761251631426
"2779",32437572,"2019-09-09",1072113,"Black","Yes",6,2019-09-09,2019,1129.9,"meters",-78.3941633333,38.5454116667,TRUE,33.6139851847412
"2781",32441938,"2019-09-09",907706,"Black","Yes",6,2019-09-09,2019,300.71,"meters",-81.4483566284,41.3163642883,TRUE,17.3409918978125
"2782",32443575,"2019-09-09",2197413,"Black","Yes",6,2019-09-09,2019,80.83,"meters",-74.66535948,40.72137094,TRUE,8.99055059493021
"2783",32444733,"2019-09-08",634645,"Red","Yes",6,2019-09-08,2019,129.74,"meters",-88.3276291963,37.9838624987,TRUE,11.3903467901553
"2784",32445000,"2019-09-09",421192,"Black","Yes",7,2019-09-09,2019,89.41,"meters",-79.0337528333,35.8994916667,TRUE,9.45568612000208
"2785",32445369,"2019-09-09",2135735,"Black","Yes",7,2019-09-09,2019,17.03,"meters",-73.9535216667,40.7908083333,TRUE,4.12674205639267
"2786",32446600,"2019-09-09",248247,"Black","Yes",7,2019-09-09,2019,1.1,"meters",-76.478225,38.96193,TRUE,1.04880884817015
"2787",32446872,"2019-09-09",1126895,"Black","Yes",6,2019-09-09,2019,263.96,"meters",-78.2114633333,40.472275,TRUE,16.246845847733
"2788",32448346,"2019-09-07",622805,"Black","Yes",7,2019-09-07,2019,85.05,"meters",-77.246475,39.0396333333,TRUE,9.22225568936364
"2790",32462339,"2019-09-09",848372,"Black","Yes",7,2019-09-09,2019,181.13,"meters",-78.4685570614,38.006205748,TRUE,13.458454591817
"2791",32466495,"2019-09-10",760590,"Black","Yes",8,2019-09-10,2019,201.82,"meters",-85.4869086576,32.6605578186,TRUE,14.2063366143422
"2792",32468306,"2019-06-25",586242,"Black","Yes",5,2019-06-25,2019,204.65,"meters",-82.0778888333,39.4833133333,TRUE,14.3055933117085
"2793",32468568,"2019-09-10",1392884,"Black","Yes",5,2019-09-10,2019,184.75,"meters",-86.8557326217,40.4400000489,TRUE,13.5922772190682
"2795",32474043,"2019-09-10",2202775,"Black","Yes",7,2019-09-10,2019,2.12,"meters",-76.5357666667,38.7234,TRUE,1.4560219778561
"2796",32483640,"2019-09-10",753987,"Black","Yes",7,2019-09-10,2019,2.44,"meters",-73.9619995002,40.7216374437,TRUE,1.56204993518133
"2797",32485601,"2019-09-10",1973816,"Black","Yes",6,2019-09-10,2019,130.18,"meters",-73.661455,41.25923,TRUE,11.4096450426821
"2798",32486361,"2019-09-10",1920837,"Black","Yes",5,2019-09-10,2019,277.45,"meters",-89.4039833333,43.07655,TRUE,16.6568304307872
"2801",32489984,"2019-09-06",270883,"Black","Yes",6,2019-09-06,2019,228.39,"meters",-92.2835034558,38.9333816868,TRUE,15.1125775432254
"2802",32499134,"2019-09-10",1131382,"Black","Yes",8,2019-09-10,2019,179.89,"meters",-80.5509116667,35.1006611667,TRUE,13.4123077805425
"2803",32503864,"2019-04-19",111791,"Black","Yes",8,2019-04-19,2019,248.57,"meters",-97.6826428899,30.6001465281,TRUE,15.7661028792787
"2804",32507312,"2019-09-09",1390358,"Black","Yes",6,2019-09-09,2019,124.89,"meters",-73.6433598206,41.221169597,TRUE,11.1754194552151
"2805",32507414,"2019-09-10",965062,"Black","Yes",6,2019-09-10,2019,82.37,"meters",-73.1679395252,41.2702910465,TRUE,9.07579197646134
"2806",32519289,"2019-09-08",2120344,"Black","Yes",7,2019-09-08,2019,24.59,"meters",-71.5997083333,41.1718116667,TRUE,4.95883050728697
"2807",32519534,"2019-09-10",20550,"Black","Yes",5,2019-09-10,2019,357.86,"meters",-96.2441101074,41.0202293396,TRUE,18.9171879517015
"2808",32519965,"2019-09-05",295443,"Black","Yes",7,2019-09-05,2019,40.02,"meters",-77.1889135271,38.7087821406,TRUE,6.32613626157388
"2809",32527314,"2019-09-11",654597,"Black","Yes",7,2019-09-11,2019,1.01,"meters",-73.9765886218,40.7131805225,TRUE,1.00498756211209
"2810",32529746,"2019-09-11",762836,"Red","Yes",7,2019-09-11,2019,188.44,"meters",-85.1833283333,34.225455,TRUE,13.7273449727178
"2811",32534340,"2019-09-10",710098,"Black","Yes",7,2019-09-10,2019,199.93,"meters",-85.3647232056,35.0101585388,TRUE,14.1396605334074
"2812",32534842,"2019-09-11",2242655,"Black","Yes",5,2019-09-11,2019,357.57,"meters",-95.918502817,41.1793958908,TRUE,18.9095214111833
"2813",32538755,"2019-09-11",874858,"Black","Yes",6,2019-09-11,2019,146.51,"meters",-73.3670250046,41.37968446,TRUE,12.1041315260534
"2815",32551015,"2019-09-11",117116,"Black","Yes",6,2019-09-11,2019,260,"meters",-73.731705,41.4558,TRUE,16.1245154965971
"2818",32565835,"2019-09-11",374639,"Black","Yes",7,2019-09-11,2019,12.16,"meters",-77.0981521606,38.7565574646,TRUE,3.48711915483254
"2819",32582125,"2019-09-12",298482,"Black","Yes",7,2019-09-12,2019,61.85,"meters",-76.79354178,39.30675544,TRUE,7.8644770964127
"2820",32583283,"2019-09-12",2173979,"Black","Yes",6,2019-09-12,2019,234.63,"meters",-82.9234444723,39.9496031832,TRUE,15.3176368934637
"2821",32585605,"2019-09-12",1226159,"Black","Yes",7,2019-09-12,2019,11.68,"meters",-73.9881283333,40.7409383333,TRUE,3.41760149812701
"2822",32589658,"2019-09-12",1927090,"Black","Yes",7,2019-09-12,2019,7.15,"meters",-73.9430591651,40.7241971931,TRUE,2.67394839142419
"2825",32590692,"2019-09-12",2106671,"Black","Yes",7,2019-09-12,2019,634.11,"meters",-82.5533579663,35.6135049882,TRUE,25.1815408583351
"2826",32592158,"2019-09-09",2244414,"Black","Yes",5,2019-09-09,2019,219.23,"meters",-91.4770966667,41.65532,TRUE,14.8064175275453
"2827",32592706,"2019-09-12",548534,"Black","Yes",6,2019-09-12,2019,93.45,"meters",-71.9016036987,41.913482666,TRUE,9.66695401871758
"2828",32593824,"2019-09-12",1777110,"Black","Yes",7,2019-09-12,2019,3.45,"meters",-77.3320541382,38.3711700439,TRUE,1.85741756210067
"2829",32594068,"2019-08-16",1850330,"Black","Yes",7,2019-08-16,2019,152.86,"meters",-78.277746537,38.4407792701,TRUE,12.363656417096
"2830",32599271,"2019-09-12",1770660,"Black","Yes",7,2019-09-12,2019,9.08,"meters",-73.948398507,40.7138477828,TRUE,3.01330383466387
"2831",32600983,"2019-09-12",2244578,"Black","Yes",5,2019-09-12,2019,261.05,"meters",-79.9459410359,43.4781885423,TRUE,16.15704180845
"2832",32601692,"2019-09-12",2208204,"Black","Yes",6,2019-09-12,2019,297.59,"meters",-80.31639923,41.11570401,TRUE,17.2507970830336
"2833",32604455,"2019-09-12",2217378,"Black","Yes",6,2019-09-12,2019,287.4,"meters",-80.3226459493,41.1140480172,TRUE,16.9528758622247
"2834",32606640,"2019-09-12",687658,"Black","Yes",7,2019-09-12,2019,55.04,"meters",-76.8223638889,39.0015611111,TRUE,7.41889479639656
"2835",32607730,"2019-09-12",1005467,"Red","Yes",5,2019-09-12,2019,309.64,"meters",-79.3810043335,43.9839820862,TRUE,17.5965905788593
"2836",32607776,"2019-09-12",841173,"Black","Yes",6,2019-09-12,2019,212.78,"meters",-81.5475463867,41.2780990601,TRUE,14.5869804963193
"2837",32609202,"2019-09-08",311149,"Black","Yes",7,2019-09-08,2019,0,"meters",-73.9933534746,40.6754533981,TRUE,0
"2838",32609583,"2019-09-12",552926,"Black","Yes",6,2019-09-12,2019,162.41,"meters",-74.0698645,41.1592618,TRUE,12.7440182046323
"2839",32610456,"2019-09-08",311149,"Black","Yes",7,2019-09-08,2019,0.16,"meters",-73.9932303754,40.6758255148,TRUE,0.4
"2840",32617891,"2019-09-12",12196,"Black","Yes",4,2019-09-12,2019,149.93,"meters",-72.1918333333,43.851025,TRUE,12.2445906424021
"2841",32624017,"2019-09-08",311149,"Black","Yes",7,2019-09-08,2019,0.1,"meters",-73.993330719,40.6754215993,TRUE,0.316227766016838
"2842",32625139,"2019-09-12",2205358,"Black","Yes",6,2019-09-12,2019,226,"meters",-95.8488431837,36.7265759087,TRUE,15.0332963783729
"2844",32636317,"2019-09-12",1008381,"Black","Yes",6,2019-09-12,2019,236.71,"meters",-83.717155,42.2825466667,TRUE,15.3853826731739
"2845",32641860,"2019-09-12",1714474,"Black","Yes",5,2019-09-12,2019,332.23,"meters",-96.0374379635,41.1275863621,TRUE,18.2271775105198
"2846",32644515,"2019-09-13",551777,"Black","Yes",5,2019-09-13,2019,340.4,"meters",-71.3955694624,43.5101184296,TRUE,18.4499322491981
"2847",32644896,"2019-09-13",739200,"Black","Yes",6,2019-09-13,2019,378.71,"meters",-74.1549695,41.7674833333,TRUE,19.4604727589029
"2848",32644985,"2019-09-13",728043,"Black","Yes",5,2019-09-13,2019,237.64,"meters",-91.6397171021,41.9890823364,TRUE,15.4155765380345
"2849",32647824,"2019-09-13",2250596,"Black","Yes",7,2019-09-13,2019,11.79,"meters",-74.5306687819,39.4930394541,TRUE,3.43365694267788
"2850",32649244,"2019-09-13",1253866,"Red","Yes",8,2019-09-13,2019,207.45,"meters",-97.1283340454,33.2299995422,TRUE,14.4031246609894
"2851",32651009,"2019-09-13",654541,"Red","Yes",8,2019-09-13,2019,174.79,"meters",-97.05908615,33.24020091,TRUE,13.2208169187838
"2852",32651348,"2019-09-08",17390,"Black","Yes",7,2019-09-08,2019,0,"meters",-73.993225,40.6759533333,TRUE,0
"2853",32653482,"2019-09-13",358682,"Red","Yes",6,2019-09-13,2019,174.85,"meters",-82.40109,42.378777,TRUE,13.2230858728211
"2854",32654393,"2019-09-13",2157414,"Black","Yes",5,2019-09-13,2019,176.62,"meters",-91.137850564,40.8430312117,TRUE,13.289845747788
"2855",32657678,"2019-09-13",1553914,"Black","Yes",8,2019-09-13,2019,45.05,"meters",-121.985740557,47.7358510962,TRUE,6.71192967781993
"2856",32665393,"2019-09-13",2138519,"Black","Yes",7,2019-09-13,2019,4.18,"meters",-73.953545,40.7564583333,TRUE,2.04450483002609
"2857",32667746,"2019-09-13",1952929,"Black","Yes",6,2019-09-13,2019,39.82,"meters",-70.6598622025,41.8711138476,TRUE,6.3103090257134
"2858",32668008,"2019-09-13",1537559,"Black","Yes",5,2019-09-13,2019,197.87,"meters",-90.5534973145,41.5061912537,TRUE,14.0666271721404
"2859",32668976,"2019-09-13",1852820,"Black","Yes",6,2019-09-13,2019,155.56,"meters",-90.35,38.6,TRUE,12.4723694621351
"2861",32681165,"2019-09-07",865214,"Black","Yes",7,2019-09-07,2019,233.02,"meters",-81.2404556274,35.2036895752,TRUE,15.264992630198
"2862",32689519,"2019-09-14",1392,"Black","Yes",6,2019-09-14,2019,84.66,"meters",-73.1954204935,41.5554632199,TRUE,9.20108689231875
"2864",32695662,"2019-09-14",2214119,"Black","Yes",7,2019-09-14,2019,12.89,"meters",-73.9218935318,40.8711684774,TRUE,3.59026461420325
"2865",32695670,"2019-09-14",1932504,"Black","Yes",7,2019-09-14,2019,5.65,"meters",-74.1450991,39.987623,TRUE,2.37697286480094
"2866",32695774,"2019-09-06",47915,"Black","Yes",6,2019-09-06,2019,455.53,"meters",-77.275955,40.2770283333,TRUE,21.3431487836261
"2867",32695791,"2019-09-14",2214116,"Black","Yes",7,2019-09-14,2019,13.36,"meters",-73.92184984,40.87088227,TRUE,3.65513337649941
"2868",32702957,"2019-09-14",2256155,"Black","Yes",6,2019-09-14,2019,252.78,"meters",-94.67603755,39.19364758,TRUE,15.8990565757846
"2869",32705034,"2019-09-14",642393,"Black","Yes",4,2019-09-14,2019,199.88,"meters",-72.7853,44.2156416667,TRUE,14.1378923464567
"2870",32708780,"2019-09-14",1882442,"Black","Yes",7,2019-09-14,2019,14.19,"meters",-73.9265366667,40.70203,TRUE,3.76696164036747
"2872",32712350,"2019-09-14",2072641,"Black","Yes",7,2019-09-14,2019,33.23,"meters",-73.9563588587,40.7845900979,TRUE,5.76454681653293
"2874",32716138,"2019-09-14",1077792,"Black","Yes",8,2019-09-14,2019,12.62,"meters",-78.4660720825,33.8999176025,TRUE,3.55246393366632
